estado;titulo;sku_legacy;handle;ps_product_ids;ids_vivos;que_hace_falta;tamano;admin
NO_IMPORTABLE;Crystal Tablets With Digi Medium;PS6346;p-5664-crystal-tablets-with-digi-medium;DCGI540A;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6346
NO_IMPORTABLE;Crystal Towers Cup Shaped Trophy;PS6349;p-5667-crystal-towers-cup-shaped-trophy;GM405A GM405B GM405C;;GM405: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6349
NO_IMPORTABLE;Crystal Vase Award;PS6352;p-5670-crystal-vase-award;GI630A GI630B;;GI630: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6352
NO_IMPORTABLE;Crystal with Sub;PS6357;p-5675-crystal-with-sub;GI655;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6357
NO_IMPORTABLE;Dark Blue Ceramic Mug;PS8520;p-7970-dark-blue-ceramic-mug;CM704-04;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8520
NO_IMPORTABLE;Dark Green Ceramic Mug;PS8523;p-7971-dark-green-ceramic-mug;CM704-11;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8523
NO_IMPORTABLE;Diamond Carved Clear Desk Award;PS6368;p-5686-diamond-carved-clear-desk-award;C512;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6368
NO_IMPORTABLE;Diamond Carved Clear Desktop Tower;PS10416;p-8751-diamond-carved-clear-desktop-tower;C403A;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10416
NO_IMPORTABLE;Diamond Carved Clear Tower;PS10418;p-8752-diamond-carved-clear-tower;C403B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10418
NO_IMPORTABLE;Diamond Carved Square Lucite Award On Marble;PS6373;p-5691-diamond-carved-square-lucite-award-on-marble;C2760A C2760B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6373
NO_IMPORTABLE;Diamond Carved Wave Lucite Award on Marble;PS6374;p-5692-diamond-carved-wave-lucite-award-on-marble;C2761B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6374
NO_IMPORTABLE;Diamond Carved Wave Lucite Award Trophy;PS6375;p-5693-diamond-carved-wave-lucite-award-trophy;C2761A;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6375
NO_IMPORTABLE;Diamond Laser Edge Award;PS8542;p-7975-diamond-laser-edge-award;CD912AD CD912BD;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8542
NO_IMPORTABLE;Digi-color On Lucite Genuine Walnut Wood Riser Plaque;PS6379;p-5697-digi-color-on-lucite-genuine-walnut-wood-riser-plaque;CD488;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6379
NO_IMPORTABLE;Double Tower on Marble Award;PS6385;p-5703-double-tower-on-marble-award;C3050;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6385
NO_IMPORTABLE;Ebony Piano Finish Plaque with Raised Glass;PS8577;p-7983-ebony-piano-finish-plaque-with-raised-glass;G0985A G0985B;;G0985: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8577
NO_IMPORTABLE;Ebony Plaque w/ Gold Swirl Plate;PS6399;p-5717-ebony-plaque-w-gold-swirl-plate;CD663A CD663B;;CD663: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6399
NO_IMPORTABLE;El Grande Green Ceramic Mug;PS8810;p-8064-el-grande-green-ceramic-mug;CM704-1840 CM707-3415 CM708-11;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8810
NO_IMPORTABLE;Elegant Clear Vase;PS6400;p-5718-elegant-clear-vase;GI634;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6400
NO_IMPORTABLE;Faceted Clear Crystal with Black Crystal Award;PS8594;p-7988-faceted-clear-crystal-with-black-crystal-award;GI671A GI671B GI671C;;GI671: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8594
NO_IMPORTABLE;Faceted Edge Crystal Paperweight;PS8598;p-7991-faceted-edge-crystal-paperweight;GM826A GM826B;;GM826: sin partes en Product Data (con stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8598
NO_IMPORTABLE;Faceted Optic Crystal Tower with Slanted Wood Block Base;PS9636;p-8673-faceted-optic-crystal-tower-with-slanted-wood-block-base;GM846A GM846B;;GM846: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS9636
NO_IMPORTABLE;Floating Lucite Crescent in Bronze Resin Award;PS8600;p-7992-floating-lucite-crescent-in-bronze-resin-award;CD751;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8600
NO_IMPORTABLE;Florentia Acrylic Plaque;PS10526;p-8753-florentia-acrylic-plaque;CD973ABL CD973ARD CD973BBL CD973BRD;;CD973: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS10526
NO_IMPORTABLE;Florentine Edge Plate on Walnut Finish Board;PS8613;p-7993-florentine-edge-plate-on-walnut-finish-board;C071AASWF;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8613
NO_IMPORTABLE;Frosted Lucite USA Cutout on Risers Award;PS8004;p-7116-frosted-lucite-usa-cutout-on-risers-award;CD900USA;;sin precio o sin ficha;;https://admin.shopify.com/store/trophy-partner/products?query=PS8004
NO_IMPORTABLE;Full Color Free Standing Lucite Block;PS6382;p-5700-full-color-free-standing-lucite-block;DCC0812A DCC0813A DCC0812B DCC0813B DCC0812C DCC0813C;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6382
NO_IMPORTABLE;Gatsby Plaque;PS8744;p-8047-gatsby-plaque;CD1098A CD1098B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8744
NO_IMPORTABLE;Genuine Walnut Barrel Large;PS6549;p-5867-genuine-walnut-barrel-large;C031AG;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6549
NO_IMPORTABLE;Genuine Walnut Barrel Plaque;PS6548;p-5866-genuine-walnut-barrel-plaque;C031BG;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6548
NO_IMPORTABLE;Genuine Walnut Certificate/Overlay Plaque;PS6550;p-5868-genuine-walnut-certificateoverlay-plaque;C3501CW;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6550
NO_IMPORTABLE;Gold Gemstone Brilliance Lucite Peak Award;PS6567;p-5885-gold-gemstone-brilliance-lucite-peak-award;CD603AGO CD603BGO CD603CGO;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6567
NO_IMPORTABLE;Gold Optic Crystal Gemstone Award;PS6577;p-5895-gold-optic-crystal-gemstone-award;GI513AGO GI513BGO GI513CGO;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6577
NO_IMPORTABLE;Gold Tone Star Paperweight;PS6584;p-5902-gold-tone-star-paperweight;C0557;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6584
NO_IMPORTABLE;Gold Vibrant Gemstone Award;PS6585;p-5903-gold-vibrant-gemstone-award;GI512AGO GI512BGO;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6585
NO_IMPORTABLE;Gold/Silver Plastic Cup on Marble Base;PS8797;p-8054-goldsilver-plastic-cup-on-marble-base;CM725A CM725B CM725C;;CM725: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8797
NO_IMPORTABLE;Golf Ball on Green Tablet Award;PS8799;p-8056-golf-ball-on-green-tablet-award;CD1051A;;CD1051: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8799
NO_IMPORTABLE;Gray Art Glass Vase;PS6587;p-5905-gray-art-glass-vase;GI585;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6587
NO_IMPORTABLE;Green Arched Brilliance Award;PS10753;p-8764-green-arched-brilliance-award;CD635GR;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10753
NO_IMPORTABLE;Green Cascade Carved Acrylic Award;PS8808;p-8062-green-cascade-carved-acrylic-award;CD1217GN;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8808
NO_IMPORTABLE;Green Ceramic Mug Small;PS8809;p-8063-green-ceramic-mug-small;CM705-11;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8809
NO_IMPORTABLE;Harvest Carved Acrylic Award;PS8833;p-8068-harvest-carved-acrylic-award;CD1215A CD1215B CD1215C;;CD1215: sin partes en Product Data (con stock, sin precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8833
NO_IMPORTABLE;Highflying Eagle Head Award Trophy;PS6609;p-5927-highflying-eagle-head-award-trophy;CM224A CM224B CM224C;;CM224: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6609
NO_IMPORTABLE;Interlocking Bent Award;PS8841;p-8070-interlocking-bent-award;CD907B CD907A;;CD907: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8841
NO_IMPORTABLE;Jade Glass Circle Award;PS6619;p-5937-jade-glass-circle-award;DCGI496A DCGI496B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6619
NO_IMPORTABLE;Jade Glass Crescent Award with Picture Frame;PS6620;p-5938-jade-glass-crescent-award-with-picture-frame;GM454A GM454B GM454C;;GM454: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6620
NO_IMPORTABLE;Jade Glass Oblong Octagon Award Trophy;PS6623;p-5941-jade-glass-oblong-octagon-award-trophy;DCGI36;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6623
NO_IMPORTABLE;Jade Glass Octagon On Base w/ Digi;PS6624;p-5942-jade-glass-octagon-on-base-w-digi;DCGI35;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6624
NO_IMPORTABLE;Jade Glass Rectangle on Base;PS8860;p-8073-jade-glass-rectangle-on-base;G0661A G0661B;;G0661: sin partes en Product Data (con stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS8860
NO_IMPORTABLE;Jade Glass Slant Peak Award Trophy;PS6627;p-5945-jade-glass-slant-peak-award-trophy;DCGI527A DCGI527B DCGI527C;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6627
NO_IMPORTABLE;Jade Glass Tablet Award Plaque;PS6630;p-5948-jade-glass-tablet-award-plaque;DCGM446A DCGM446B DCGM446C;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6630
NO_IMPORTABLE;Large Crystal Triangular Votive Holder;PS9638;p-8674-large-crystal-triangular-votive-holder;G1000;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS9638
NO_IMPORTABLE;Lasered Lucite on Bamboo Plaque;PS6646;p-5964-lasered-lucite-on-bamboo-plaque;CD665A CD665B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6646
NO_IMPORTABLE;Lasered Lucite on Mahogany Plaque;PS6647;p-5965-lasered-lucite-on-mahogany-plaque;CD664A CD664B;;CD664: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6647
NO_IMPORTABLE;Lavender Ceramic Mug;PS8894;p-8076-lavender-ceramic-mug;CM704-5405;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8894
NO_IMPORTABLE;Leatherette Dome Top Clock;PS10868;p-8789-leatherette-dome-top-clock;CM298DB CM298LB CM298RW;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10868
NO_IMPORTABLE;Leatherette Double Pen Case with Large;PS10870;p-8791-leatherette-double-pen-case-with-large;CM247BS;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10870
NO_IMPORTABLE;Leatherette Double Pen Case with Small;PS10869;p-8790-leatherette-double-pen-case-with-small;CM247DB CM247GR CM247LB CM247RW;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10869
NO_IMPORTABLE;Leatherette Mug Sleeve Small;PS10902;p-8803-leatherette-mug-sleeve-small;CM287BS;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10902
NO_IMPORTABLE;Leatherette Pen;PS9054;p-8092-leatherette-pen;CM356BB CM356BV;;CM356BL/CM356BS/CM356DB/CM356GR/CM356LB/CM356PK/CM356RS/CM356RW/CM356TL: sin partes en Product Data (sin stock, sin precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS9054
NO_IMPORTABLE;Leatherette Phone Wallet Large;PS10918;p-8811-leatherette-phone-wallet-large;CM325BS CM325DB CM325GR CM325LB CM325PK CM325RS CM325RW;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10918
NO_IMPORTABLE;Leatherette Phone Wallet Small;PS10917;p-8810-leatherette-phone-wallet-small;CM325BL;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10917
NO_IMPORTABLE;Leatherette Phone Wallet With Ring;PS9063;p-8093-leatherette-phone-wallet-with-ring;CM375BB;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS9063
NO_IMPORTABLE;Leatherette Phone Wallet With Ring;PS10916;p-8809-leatherette-phone-wallet-with-ring;CM375BS CM375DB CM375GR CM375LB CM375PK CM375RS CM375RW CM375TL;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS10916
