estado;handle;titulo;ps_product_ids;que_hace_falta;admin
NO_IMPORTABLE;p-8665-acrylic-chevron-tower-award;Acrylic Chevron Tower Award;CD1264ABL CD1264AGR CD1264ARD CD1264BBL CD1264BGR CD1264BRD CD1264CBL CD1264CGR CD1264CRD;CD1264: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9628
NO_IMPORTABLE;p-8666-acrylic-trinity-tower;Acrylic Trinity Tower;CD1248ABL CD1248AGR CD1248ARD CD1248BBL CD1248BGR CD1248BRD CD1248CBL CD1248CGR CD1248CRD;CD1248: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9629
NO_IMPORTABLE;p-8667-black-crystal-triangular-votive-holder;Black Crystal Triangular Votive Holder;G1001BK;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9630
NO_IMPORTABLE;p-8668-blue-crystal-triangular-votive-holder;Blue Crystal Triangular Votive Holder;G1001BL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9631
NO_IMPORTABLE;p-8669-brushed-metal-design-metallic-imprint-ring-award;Brushed Metal Design Metallic Imprint Ring Award;CD1250BLG CD1250BLS CD1250GRG CD1250GRS CD1250RDG CD1250RDS;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9632
NO_IMPORTABLE;p-8673-faceted-optic-crystal-tower-with-slanted-wood-block-base;Faceted Optic Crystal Tower with Slanted Wood Block Base;GM846A GM846B;GM846: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9636
NO_IMPORTABLE;p-8674-large-crystal-triangular-votive-holder;Large Crystal Triangular Votive Holder;G1000;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9638
NO_IMPORTABLE;p-8676-nouveau-acrylic-award-with-mirror-accent;Nouveau Acrylic Award with Mirror Accent;CD1256ABL CD1256AGR CD1256ARD CD1256CBL CD1256CGR CD1256CRD;CD1256: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9640
NO_IMPORTABLE;p-8678-optic-crystal-block-with-stock-color-background;Optic Crystal Block with Stock Color Background;GI842ABL GI842AGR GI842ARD GI842BBL GI842BGR GI842BRD GI842CBL GI842CGR GI842CRD;GI842: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9642
NO_IMPORTABLE;p-8679-optic-crystal-diamond-on-base;Optic Crystal Diamond on Base;GI847;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9643
NO_IMPORTABLE;p-8680-optic-crystal-diamond-tower-award;Optic Crystal Diamond Tower Award;GI839A GI839B GI839C;GI839: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9644
NO_IMPORTABLE;p-8681-optic-crystal-rectangle-award-with-full-color;Optic Crystal Rectangle Award with Full Color;GI840AFL GI840ALR GI840ASP GI840BFL GI840BLR GI840BSP GI840CFL GI840CLR GI840CSP;GI840: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9645
NO_IMPORTABLE;p-8682-optic-crystal-tower-with-wood-block-base;Optic Crystal Tower with Wood Block Base;GM845A GM845B;GM845: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9646
NO_IMPORTABLE;p-8683-optic-crystal-triad-tower;Optic Crystal Triad Tower;GI838A GI838B;GI838: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9647
NO_IMPORTABLE;p-8684-optic-crystal-wedge-with-colorful-wave-design;Optic Crystal Wedge with Colorful Wave Design;GI843ABL GI843AGR GI843ARD GI843BBL GI843BGR GI843BRD GI843CBL GI843CGR GI843CRD GI843DBL GI843DGR GI843DRD;GI843: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9648
NO_IMPORTABLE;p-8685-rounded-acrylic-highlighter-award;Rounded Acrylic Highlighter Award;CD1252ABG CD1252AOR CD1252APB CD1252BBG CD1252BOR CD1252BPB CD1252CBG CD1252COR CD1252CPB;CD1252: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9649
NO_IMPORTABLE;p-8688-sweeping-success-acrylic-award;Sweeping Success Acrylic Award;CD1249ABL CD1249AGR CD1249ARD CD1249BBL CD1249BGR CD1249BRD CD1249CBL CD1249CGR CD1249CRD;CD1249: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS9652
NO_IMPORTABLE;p-8690-white-crystal-triangular-votive-holder;White Crystal Triangular Votive Holder;G1001WH;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9654
NO_IMPORTABLE;p-8704-arch-horizon-acrylic-award;Arch Horizon Acrylic Award;CD1200ABL CD1200AGY CD1200ARD CD1200BBL CD1200BGY CD1200BRD CD1200CBL CD1200CGY CD1200CRD;sólo bajo una familia con comodín;https://admin.shopify.com/store/trophy-partner/products?query=PS9918
NO_IMPORTABLE;p-8705-avondale-award-small;Avondale Award Small;CD1102B;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9941
NO_IMPORTABLE;p-8706-avondale-award-large;Avondale Award Large;CD1102A;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS9942
NO_IMPORTABLE;p-8717-blue-leatherette-phone-easel;Blue Leatherette Phone Easel;CM296BL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10094
NO_IMPORTABLE;p-8724-bottle-opener-wine-corkscrew;Bottle Opener & Wine Corkscrew;CM376BS CM376BV CM376CK CM376DB CM376GR CM376LB CM376PK CM376RS CM376RW CM376TL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10124
NO_IMPORTABLE;p-8726-cascade-tower-award;Cascade Tower Award;CD1024BL CD1024CL;CD1024: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS10153
NO_IMPORTABLE;p-8732-clear-acrylic-circle-on-clear-base-award;Clear Acrylic Circle on Clear Base Award;DCCD943A DCCD943B DCCD943C;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10174
NO_IMPORTABLE;p-8739-crossroads-plaque;Crossroads Plaque;CD1041ABK CD1041ABL CD1041ARD CD1041BBK CD1041BBL CD1041BRD;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10297
NO_IMPORTABLE;p-8741-crystal-tablet-with-digi-small;Crystal Tablet with Digi Small;GI584BYD;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10334
NO_IMPORTABLE;p-8742-crystal-tablet-with-digi-large;Crystal Tablet with Digi Large;GI584AYD;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10335
NO_IMPORTABLE;p-8751-diamond-carved-clear-desktop-tower;Diamond Carved Clear Desktop Tower;C403A;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10416
NO_IMPORTABLE;p-8752-diamond-carved-clear-tower;Diamond Carved Clear Tower;C403B;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10418
NO_IMPORTABLE;p-8753-florentia-acrylic-plaque;Florentia Acrylic Plaque;CD973ABL CD973ARD CD973BBL CD973BRD;CD973: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS10526
NO_IMPORTABLE;p-8764-green-arched-brilliance-award;Green Arched Brilliance Award;CD635GR;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10753
NO_IMPORTABLE;p-8789-leatherette-dome-top-clock;Leatherette Dome Top Clock;CM298DB CM298LB CM298RW;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10868
NO_IMPORTABLE;p-8790-leatherette-double-pen-case-with-small;Leatherette Double Pen Case with Small;CM247DB CM247GR CM247LB CM247RW;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10869
NO_IMPORTABLE;p-8791-leatherette-double-pen-case-with-large;Leatherette Double Pen Case with Large;CM247BS;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10870
NO_IMPORTABLE;p-8803-leatherette-mug-sleeve-small;Leatherette Mug Sleeve Small;CM287BS;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10902
NO_IMPORTABLE;p-8809-leatherette-phone-wallet-with-ring;Leatherette Phone Wallet With Ring;CM375BS CM375DB CM375GR CM375LB CM375PK CM375RS CM375RW CM375TL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10916
NO_IMPORTABLE;p-8810-leatherette-phone-wallet-small;Leatherette Phone Wallet Small;CM325BL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10917
NO_IMPORTABLE;p-8811-leatherette-phone-wallet-large;Leatherette Phone Wallet Large;CM325BS CM325DB CM325GR CM325LB CM325PK CM325RS CM325RW;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS10918
NO_IMPORTABLE;p-8844-pink-leatherette-phone-easel;Pink Leatherette Phone Easel;CM296PK;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11149
NO_IMPORTABLE;p-8860-rose-leatherette-phone-easel;Rose Leatherette Phone Easel;CM296RS;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11252
NO_IMPORTABLE;p-8861-rosewood-piano-finish-lucite-barrel-riser-plaque-small;Rosewood Piano Finish Lucite Barrel Riser Plaque Small;CM266BRW;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11265
NO_IMPORTABLE;p-8862-rosewood-piano-finish-lucite-barrel-riser-plaque-large;Rosewood Piano Finish Lucite Barrel Riser Plaque Large;CM266ARW;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11266
NO_IMPORTABLE;p-8879-star-gazer-acrylic-award-trophy;Star Gazer Acrylic Award Trophy;CD919AG CD919AS CD919BG CD919BS;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11378
NO_IMPORTABLE;p-8880-streaming-excellence-on-marble-award;Streaming Excellence on Marble Award;CD1006BL CD1006GR CD1006RD;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11394
NO_IMPORTABLE;p-8881-sweeping-cosmos-acrylic-with-mirror-accent;Sweeping Cosmos Acrylic with Mirror Accent;CD970RD;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11397
NO_IMPORTABLE;p-8883-tahoe-drinkware;Tahoe Drinkware;CM814BK CM814BL CM814CR CM814DB CM814GR CM814GY CM814LB CM814LP CM814MR CM814OR CM814PK CM814PU CM814RD CM814TL CM814WH CM814YW;CM814: sin partes en Product Data (con stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS11413
NO_IMPORTABLE;p-8889-taper-edge-award;Taper Edge Award;GM750ABK GM750ABL GM750BBK GM750BBL GM751ABK;GM750 GM751: sin partes en Product Data (sin stock, con precio);https://admin.shopify.com/store/trophy-partner/products?query=PS11419
NO_IMPORTABLE;p-8892-the-noir-glass-dome-on-black-glass-base;The Noir Glass Dome On Black Glass Base;GI306;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11429
NO_IMPORTABLE;p-8894-turquoise-and-stone-lucite-13-plate-photo-plaque;Turquoise and Stone Lucite 13 Plate Photo Plaque;EP20PKG;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11442
NO_IMPORTABLE;p-8897-vivid-spiral-acrylic-on-marble;Vivid Spiral Acrylic on Marble;CD1007ARD CD1007ABL CD1007BBL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11490
NO_IMPORTABLE;p-8901-water-bottle-carabiner-small;Water Bottle Carabiner Small;CM822BL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11522
NO_IMPORTABLE;p-8902-water-bottle-carabiner-large;Water Bottle Carabiner Large;CM822GR CM822OR CM822PU CM822RD;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11523
NO_IMPORTABLE;p-8903-water-drop-award;Water Drop Award;CD1017ARD CD1017BRD CD1017ABL CD1017BBL CD1017CRD CD1017CBL;ningún servicio lo sirve como producto;https://admin.shopify.com/store/trophy-partner/products?query=PS11524
SIN_IDENTIDAD_PS (migrado sin etiqueta ni ps_product_id);p-5859-full-color-certificate-printing;Full-Color Certificate Printing;;darle su id de PaceSetter;
SIN_IDENTIDAD_PS (migrado sin etiqueta ni ps_product_id);p-6252-silver-steel-funnell;Silver Steel Funnell;;darle su id de PaceSetter;
SIN_IDENTIDAD_PS (migrado sin etiqueta ni ps_product_id);p-7873-black-and-silver-cloisonn-oval-date-bar;Black and Silver Cloisonné Oval Date Bar;;darle su id de PaceSetter;
SIN_IDENTIDAD_PS (migrado sin etiqueta ni ps_product_id);p-8125-optional-certificate-mounting-service;Optional Certificate Mounting Service;;darle su id de PaceSetter;
SIN_IDENTIDAD_PS (migrado sin etiqueta ni ps_product_id);p-8841-optional-aluminum-achievement-bar-includes-free;"Optional Aluminum Achievement Bar 
(Includes FREE";;darle su id de PaceSetter;
